BranchID,BankID,BranchName,BranchCode,Address,SortCode,Phone#1,Phone#2,FaxNumber,EMail,Comment
1816,20,לב דיזנגוף,453,דיזנגוף 45 תל אביב 64332,,03-6217222,,03-6201840,,
1817,20,אלון שבות,454,"אלון שבות, גוש עציון אלון שבות 90433",,02-9931012,,02-9931341,,
1818,20,גבעתיים,455,ויצמן 50 גבעתיים 53441,,03-7319441,,03-5716768,,
1819,20,דימונה,456,"המרכז המסחרי, שד' הנשיא דימונה 86000",,08-6554004,,08-6555220,,
1820,20,האפוטרופוס הכללי,457,יד חרוצים 15 ירושלים 93420,,02-6711962,,02-6711891,,
1821,20,גבעת שאול,458,גבעת שאול 24 ירושלים 95477,,02-6599222,,02-6527023,,
1822,20,העיר העתיקה,460,רח' בן יהודה 12 ירושלים 94622,,02-6208922,,02-6240433,,
1823,20,"מרכז עסקים ראשי ת"א",461,לילינבלום 48 תל אביב 65134,,03-5679211,,03-5679217,,
1824,20,טבריה,462,"הבנים, פינת הירדן טבריה 14200",,04-6798222,,04-6723540,,
1825,20,"רמב"ם",464,קרן קיימת לישראל 130 באר שבע 84201,,08-6291622,,08-6291536,,
1826,20,חפץ חיים,465,חפץ חיים 5 פתח תקוה 49591,,03-9124222,,03-9302980,,
1827,20,מרכז עסקים יהלומים,466,ז'בוטינסקי 1 רמת גן 52520,,03-7549222,,03-7549254,,
1828,20,גני תקוה,467,הרי יהודה 67 גני תקוה 55900,,03-5343051,,03-6354167,,
1829,20,חזון איש,468,חזון איש 13 בני ברק 51502,,03-6153222,,03-6186743,,
1830,20,סלמה,469,דרך סלמה 96 תל אביב 66531,,03-6833136,,03-6815738,,
1831,20,אילת,470,שד' התמרים 1 אילת 88110,,08-6368422,,08-6375864,,
1832,20,שכונת מונטיפיורי,471,"ריב"ל 7 תל אביב 67778",,03-6893222,,03-6875713,,
1833,20,רמת השרון,472,סוקולוב 48 רמת השרון 47235,,03-5489322,,03-5497513,,
1834,20,פרדס חנה,473,שד' הדקלים 29 פרדס חנה - כרכור 37000,,04-6379193,,04-6372166,,
1835,20,עפולה,474,ירושלים 4 עפולה 18251,,04-6069222,,04-6527958,,
1836,20,מימון וסחר,475,לילינבלום 48 תל אביב 65134,,03-5679211,,03-5679217,,
1837,20,חברון,476,רבי עקיבא 64 בני ברק 51444,,03-6174333,,03-6174330,,
1838,20,המגדל,477,ז'בוטינסקי 7 רמת גן 52520,,03-7552191,,03-7552199,,
1839,20,"משקיעי חוץ ותיירים ת"א",478,בן יהודה 32 תל אביב 63432,,03-6213200,,03-6213223,,
1840,20,גבעת שאול,479,גבעת שאול 24 ירושלים 95477,,02-6599222,,02-6527023,,
1841,20,ניירות ערך,480,ז'בוטינסקי 7 רמת גן 52520,,03-7559550,,03-7559594,,
1842,20,הנשיאים,481,הנשיאים 45 פתח תקוה 49550,,03-9076222,,03-9333538,,
1843,20,קרני שומרון,483,"ד"נ שומרון קרני שומרון 44855",,09-7929151,,09-7929412,,
1844,20,קרית שמונה,487,ארלוזורוב 2 קרית שמונה 10200,,04-6943222,,04-6949951,,
1845,20,פקדונות,488,ז'בוטינסקי 7 רמת גן 52520,,03-7559627,,03-7552139,,
1846,20,ערד,489,המרכז המסחרי ערד 80700,,08-9955225,,08-9952437,,
1847,20,אפרידר,490,"צה"ל 2 אשקלון 78594",,08-6790422,,08-6751165,,
1848,20,גוש קטיף,491,נווה דקלים נוה דקלים 79779,,08-6847212,,08-6847443,,
1849,20,נוה שאנן,492,שד' הנשיא 137 חיפה 32686,,04-8302222,,04-8360359,,
1850,20,רמת אביב,493,טאגור 38 תל אביב 69203,,03-7459222,,03-6419346,,
1851,20,קרליבך,494,קרליבך 29 תל אביב 67132,,03-5614624,,03-5620408,,
1852,20,"א"ת ראשל"צ",495,"לישנסקי 3, אזור התעשיה ראשון לציון 75650",,03-9622122,,03-9619358,,
1853,20,"א"ת רעננה",496,אחוזה 96 רעננה 43703,,09-7615222,,09-7401517,,
1854,20,עמנואל,497,קרני שומרון קרני שומרון 44859,,09-7929151,,09-7929412,,
1855,20,משרד ראשי,499,ז'בוטינסקי 7 רמת גן ,,03-7559361,,03-7559150,,
1856,20,מזרחי ישיר,509,שד' שאול המלך 37 תל אביב 64928,,03-6920546,,03-6916469,,
1857,20,נס ציונה,511,רוטשילד 2 נס ציונה 74080,,08-9408171,,08-9408881,,
1858,20,הוד השרון,512,דרך השרון 108 הוד השרון ,,09-7405422,,09-7405189,,
1859,20,כרמיאל,513,שד' נשיאי ישראל 7 כרמיאל ,,04-9582622,,04-9889069,,
1860,20,יהוד,514,דרך העצמאות 16 יהוד ,,03-5367122,,03-5364482,,
1861,20,בית נח,515,בן גוריון 38 רמת גן 52573,,03-6133535,,03-6133939,,
1862,20,תלפיות,517,יד חרוצים 15 ירושלים 93420,,02-6711962,,02-6711891,,
1863,20,קריון,518,דרך עכו 192 קרית ביאליק 27232,,04-8746781,,04-8746639,,
1864,20,קרית אריה,519,"שנקר 14, קרית אריה פתח תקוה 49513",,03-9229741,,03-9229739,,
1865,20,משקיעי חוץ ותיירים י-ם,520,בן יהודה 12 ירושלים 94221,,02-6208902,,02-6208906,,
1866,20,מודיעין,521,גינת איילון 10 מודיעין 71908,,08-9728555,,08-9728558,,
1867,20,"א"ת הרצליה",522,"שד' הגלים 3, א"ת הרצליה הרצליה 46731",,09-9726222,,09-9572649,,
1868,20,נשר,523,"דרך בר יהודה 63, תל חנן נשר 36000",,04-8208308,,04-8203172,,
1869,20,קניון עזריאלי,524,שד' שאול המלך 37 תל אביב 64734,,03-6920555,,03-6920537,,
1870,20,סביונים,525,"דרך משה דיין 3, קניון סביונים יהוד 56300",,03-6321975,,03-6321978,,
1871,20,ערים,526,קניון ערים כפר סבא 44214,,09-7667133,,09-7667138,,
1872,20,נאות רחל,527,אילת 4 חולון 58302,,03-5023222,,03-5042112,,
1873,20,קרית עתידים,528,"ראול ולנברג 24, רמת החייל תל אביב ",,03-6495560,,03-6495546,,
1874,20,כנפי נשרים,539,כנפי נשרים 139 ירושלים 95464,,02-6525580,,02-6525537,,
1875,20,רוטשילד,550,רוטשילד 73 פתח תקוה 49473,,03-9056600,,03-9300031,,
1876,20,אור עקיבא,551,"רוטשילד, מרכז מסחרי אור עקיבא 30600",,04-6262611,,04-6262612,,
1877,20,הנשיא,552,הנשיא ויצמן 45 חדרה 38422,,04-6324224,,04-6325803,,
1878,20,ברקת,553,"ברקת 3, פינת ספיר 7 נתניה 42300",,09-8829829,,09-8620331,,
1879,20,רוטשילד,554,רוטשילד 32 בת ים 59381,,03-6587924,,03-6587171,,
1880,20,קוגל,555,שד' קוגל 25 חולון 58268,,03-6511471,,03-5019678,,
1881,20,החשמונאים,556,החשמונאים 123 תל אביב 67133,,03-5630777,,03-5630772,,
1882,20,רוטשילד,557,רוטשילד 53 ראשון לציון 75266,,03-9664175,,03-9660373,,
1883,20,מעלות,558,מרכז מסחרי חדש 29 מעלות תרשיחא 24952,,04-9972622,,04-9972623,,
1884,20,נצרת,559,ככר המעיין 5 נצרת 16230,,04-6550922,,04-6551423,,
1885,20,נצרת עלית,560,"מרכז מסחרי שו"פ נצרת עילית 17000",,04-6559219,,04-6563279,,
1886,20,ככר העצמאות,561,הרב לוין 9 עפולה 18390,,04-6420310,,04-6420308,,
1887,20,צפת,562,"ירושלים 40, קניון צפת צפת 13206",,04-6922141,,04-6922143,,
1888,20,לוי אשכול,563,ככר לוי אשכול 4 קרית ים 29024,,04-8757028,,04-8758525,,
1889,20,"פלי"ם",564,"פלי"ם 9, בית צים חיפה 33095",,04-8688222,,04-8688200,,
1890,20,שפירא,565,"מ"ח שפירא 20 (ממ"ס ד') אשדוד 77423",,08-8552334,,08-8542346,,
1891,20,דרך מצדה,566,"דרך מצדה, בנין מרכז הנגב באר שבע 84548",,08-6406333,,08-6406300,,
1892,20,בית שמש,567,"הנשיא 8, ליד הדאר בית שמש 99037",,02-9918035,,02-9917993,,
1893,20,הלני המלכה,568,הלני המלכה 9 ירושלים 94221,,02-6755955,,02-6755274,,
1894,20,רמת אשכול,569,"פארן 5, רמת אשכול ירושלים 97802",,02-5329633,,02-5329600,,
1895,20,בטוח לאומי ושרות תעסוקה,580,ז'בוטינסקי 7 רמת גן 52520,,03-7559312,,03-7559199,,
1896,20,קרן חסויים י-ם,600,קרן היסוד 27 ירושלים ,,02-6711962,,02-6711891,,
1897,20,שכר דירה תל אביב,641,המסגר 53 תל אביב 67776,,03-5619434,,03-5618859,,
1898,20,שכר דירה חיפה,643,אחד העם 15 חיפה 33091,,04-8641295,,04-8641460,,
1899,20,שכר דירה ירושלים,646,"יפו 97, מרכז כלל, קומה 2 ירושלים 94340",,02-6252777,,02-6248686,,
1900,20,ביצוע,689,ז'בוטינסקי 7 רמת גן 52520,,03-7559314,,03-7559820,,
1901,20,"מכס נתב"ג",992,"ת"ד 620 לוד נתב"ג 70100",,03-9715581,,03-9711569,,
1902,20,שלוחת שפיר,996,מרכז שפירא קרית מלאכי ,,08-8587370,,08-8587372,,
1903,20,קדומים,997,קדומים קדומים ,,09-7929151,,09-7929412,,
1904,20,שערי צדק,999,בית חולים שערי צדק ירושלים ,,02-6208930,,02-6535126,,
1905,20,"נתב"ג עו"ז",618,"נתב"ג, טרמינל 3, מתחם הדיוטי פרי.",,076-8042180,,076-8622887,,
1906,9,קדרון,385,קדרון,,,,,,
1907,12,נווה זאב באר שבע,160,יוהנה ז´בוטינסקי 36 באר שבע,,03-6532407,,03-7136798,,
1908,9,אבו גוש,165,דרך השלום 69,,02-5709396,,,,
1909,9,אבו סנאן,917,אבו סנאן ,,04-9967966,,,,
1910,9,אביחיל,660,מושב אביחיל,,09-8627818,,,,
1911,9,אבן יהודה,661,בני בנימין 1,,171,,,,
1912,9,אדם,3004,רקפת ,,171,,,,
1913,9,אודים,662,סמוך לצרכניה,,09-8855498,,,,
1914,9,אום אל-פחם,770,אום אל-פחם,,171,,,,
1915,9,אום אל-פחם,821,כביש ראשי,,171,,,,
1916,9,אום אל-פחם,2707,צומת עין אלנבי ,,04-6113511,,,,
1917,9,אום אל-פחם,825,רח' עומר בן אלחטאב,,04-6310959,,,,
1918,9,אום אל-פחם,723,שאגור 1,,04-6311711,,,,
1919,9,אום אל-פחם,810,שכונת אל-ביר במשכן החדש הממוקם בכביש הראשי,,171,,,,
1920,9,אופקים,250,גולומב 1,,171,,,,
1921,9,אופקים,285,חפץ חיים 51,,08-9965638,,,,
1922,9,אופקים,578,פרי מגדים 52,,0523-215968,,,,
1923,9,אור יהודה,2452,אליהו סעדון 120,,171,,,,
1924,9,אור יהודה,571,סעדון אליהו 130,,171,,,,
1925,9,אור עקיבא,2765,קופולוביץ 14,,171,,,,
1926,9,אור עקיבא,811,רוטשילד 18,,171,,,,
1927,9,אור עקיבא,739,שדרות הנשיא ויצמן,,04-6365772,,,,
1928,9,אורנית,148,מרכז מסחרי אורנית,,03-9360345,,,,
1929,9,אזור,689,שד בן גוריון 4,,03-5595110,,,,
1930,9,אזור,572,שפינוזה 2,,03-5507609,,,,
1931,9,אילת,204,אנפה 1,,08-6344710,,,,
1932,9,אילת,264,המוצר 10 ,,08-6317945,,,,
1933,9,אילת,2391,נירית 7017,,08-6330771,,,,
1934,9,אילת,201,עין יהב 4,,08-6521968,,,,
1935,9,אילת,2316,שד התמרים,,08-6341424,,,,
1936,9,אילת,200,שד התמרים 19,,171,,,,
1937,9,אילת,205,,,171,,,,
1938,9,אכסאל,951,כפר איכסאל,,04-6554342,,,,
1939,9,אלון מורה,361,מרכז היישוב,,02-9974867,,,,
1940,9,אלון שבות,191,אלון שבות,,02-9931360,,,,
1941,9,אליכין,795,כפר אליכין,,04-6365772,,,,
1942,9,אלעד,490,שמעון בן שטח 10,,171,,,,
1943,9,אלעד,2605,שמעון בן שטח 8,,171,,,,
1944,9,אלעזר,3007,צמוד למכולת,,171,,,,
1945,9,אלפי מנשה,183,גלבוע 116,,09-7925233,,,,
1946,9,אלקנה,141,,,171,,,,
1947,9,אעבלין,812,מרכז הכפר איעבלין,,04-9866570,,,,
1948,9,אפיקים,952,קיבוץ אפיקים,,04-6751295,,,,
1949,9,אפק,815,קיבוץ אפק (במרכז הקיבוץ),,04-8784063,,,,
1950,9,אפרתה,197,אפרתה,,02-9931778,,,,
1951,9,אריאל,2104,דרך הציונות 54,,03-5499899,,,,
1952,9,אריאל,362,דרך רמת הגולן 25,,03-9066131,,,,
1953,9,אריאל,2105,העמל 4,,03-9060960,,,,
1954,9,אריאל,193,יהודה 14,,171,,,,
1955,9,אשדוד,248,אורט 1,,08-8604402,,,,
1956,9,אשדוד,2306,בלפור 14,,08-8647221,,,,
1957,9,אשדוד,308,גור דב 9,,08-8551110,,,,
1958,9,אשדוד,348,גיא אוני 10,,08-8597770,,,,
1959,9,אשדוד,301,דרך לסקוב 4,,08-9455560,,,,
1960,9,אשדוד,351,הגדוד העברי 10,,08-8662367,,,,
1961,9,אשדוד,357,המדע 7,,08-8561558,,,,
1962,9,אשדוד,318,המלך דוד 18,,08-6103360,,,,
1963,9,אשדוד,379,המסחר 4,,08-8667473,,,,
1964,9,אשדוד,346,העבודה 65,,08-8561627,,,,
1965,9,אשדוד,2424,העצמאות 26,,88559436,,,,
1966,9,אשדוד,309,הפלמח 4,,08-8521026,,,,
1967,9,אשדוד,2384,הציונות 50,,171,,,,
1968,9,אשדוד,300,הרצל 1,,171,,,,
1969,9,אשדוד,2412,הרצל 1,,08-8651888,,,,
1970,9,אשדוד,319,יהודה הלוי 7,,08-8655852,,,,
1971,9,אשדוד,307,כנרת 5,,171,,,,
1972,9,אשדוד,2440,נתן אלבז 19,,08-8555115,,,,
1973,9,אשדוד,2342,צהל 1,,072-2156476,,,,
1974,9,אשדוד,2379,קקל 90,,08-8648585,,,,
1975,9,אשדוד,2403,רוגוזין 7,,171,,,,
1976,9,אשדוד,2374,רוגוזין 70,,171,,,,
1977,9,אשדוד,302,רמבם 4,,171,,,,
1978,9,אשדוד,304,רשבי 12,,08-8653497,,,,
1979,9,אשדוד,2434,שבט לוי (כיכר השבטים) 14,,171,,,,
1980,9,אשדוד,360,שד תל חי 19,,08-8555022,,,,
1981,9,אשקלון,212,אורט 24,,08-6731882,,,,
1982,9,אשקלון,2378,אלי כהן 43,,08-6758144,,,,
1983,9,אשקלון,2359,בר כוכבא 19,,08-6710371,,,,
1984,9,אשקלון,4,ההסתדרות 40,,171,,,,
1985,9,אשקלון,213,ההסתדרות 40,,171,,,,
1986,9,אשקלון,2439,הנשיא 3,,072-2506560,,,,
1987,9,אשקלון,295,העבודה 21,,08-6722218,,,,
1988,9,אשקלון,207,הרצל 18,,171,,,,
1989,9,אשקלון,210,הרצל 18,,171,,,,
1990,9,אשקלון,215,הרצל 18,,171,,,,
1991,9,אשקלון,216,הרצל 18,,171,,,,
1992,9,אשקלון,218,הרצל 18,,171,,,,
1993,9,אשקלון,219,התחיה 3,,08-6722270,,,,
1994,9,אשקלון,24,זאבי רחבעם 4,,08-6724428,,,,
1995,9,אשקלון,208,יהדות ספרד 54 ,,077-5544056,,,,
1996,9,אשקלון,2324,נחל 1,,08-6757473,,,,
1997,9,אשקלון,297,סלע חיים 10,,171,,,,
1998,9,אשקלון,2367,עגנון שי 5,,08-6761093,,,,
1999,9,אשקלון,211,קיבוץ גלויות 5,,08-6411121,,,,
2000,9,אשקלון,214,רח הרצל 18,,171,,,,
2001,9,אשקלון,2409,רחבעם זאבי 20,,08-9195888,,,,
2002,9,אשקלון,279,שד מונטיפיורי 1,,08-6736033,,,,
2003,9,באקה אל-גרביה,819,אלח'ולפאא אלראשדון 27,,171,,,,
2004,9,באקה אל-גרביה,854,אלקודס 27,,04-6019487,,,,
2005,9,באקה אל-גרביה,2714,באקה אל גרבייה,,04-6386469,,,,
2006,9,באר יעקב,629,דרך חיים 1,,171,,,,
2007,9,באר יעקב,2345,הגפן 2,,171,,,,
2008,9,באר יעקב,573,הרב עוזיאל 15,,171,,,,
2009,9,באר יעקב,2396,שא-נס 17,,171,,,,
2010,9,באר שבע,2388,אביגדור המאירי 12,,171,,,,
2011,9,באר שבע,223,אברהם אבינו 31,,076-8875824,,,,
2012,9,באר שבע,268,הבדיל 19,,08-6234303,,,,
2013,9,באר שבע,269,הדסה 51,,171,,,,
2014,9,באר שבע,259,הדעת 102,,171,,,,
2015,9,באר שבע,284,ההסתדרות 37 ,,08-8598056,,,,
2016,9,באר שבע,2387,העליה 9,,171,,,,
2017,9,באר שבע,2414,הר בוקר 2,,08-6499001,,,,
2018,9,באר שבע,222,השלום 52,,08-6422171,,,,
2019,9,באר שבע,2340,ז'בוטינסקי זאב 2,,08-6528217,,,,
2020,9,באר שבע,265,יוהנה ז'בוטינסקי 30,,08-6424459,,,,
2021,9,באר שבע,2442,יוסף בן מתיתיהו 76,,08-6680885,,,,
2022,9,באר שבע,2317,ייבין יהושע 2,,077-2144664,,,,
2023,9,באר שבע,2430,יעלים 32,,08-6422492,,,,
2024,9,באר שבע,2313,ירקוני עמוס 8,,08-8534378,,,,
2025,9,באר שבע,231,מבצע יואב 49 ,,08-9200188,,,,
2026,9,באר שבע,2406,מונטפיורי 1,,077-2043405,,,,
2027,9,באר שבע,242,רובינא חנה 3,,08-6444885,,,,
2028,9,באר שבע,203,רח' הדסה 78,,08-6295860,,,,
2029,9,באר שבע,2405,שאול המלך 28,,08-9454590,,,,
2030,9,באר שבע,280,שאול המלך 80,,08-6415796,,,,
2031,9,באר שבע,270,שד' טוביהו דוד 125,,171,,,,
2032,9,באר שבע,283,שד בן גוריון 1,,08-6278735,,,,
2033,9,באר שבע,226,שד הנשיאים,,171,,,,
2034,9,באר שבע,228,שד הנשיאים,,171,,,,
2035,9,באר שבע,229,שד הנשיאים,,171,,,,
2036,9,באר שבע,232,שד הנשיאים,,171,,,,
2037,9,באר שבע,271,שד טוביהו דוד 125,,08-6106364,,,,
2038,9,באר שבע,230,שד יעלים 42,,171,,,,
2039,9,באר שבע,236,שד רגר יצחק 185,,08-6498163,,,,
2040,9,באר שבע,95,שד רגר יצחק 2,,171,,,,
2041,9,באר שבע,220,שד רגר יצחק 9,,171,,,,
2042,9,באר שבע,273,שדרת חיל הנדסה 1,,08-9463328,,,,
2043,9,באר שבע,224,שטה 44,,08-6232377,,,,
2044,9,באר שבע,2336,שיטרית 2,,08-6105791,,,,
2045,9,באר שבע,235,שריג נחום 6,,08-6480856,,,,
2046,9,בארות יצחק,482,,,03-9371888,,,,
2047,9,בועיינה-נוג'ידאת,786,בועיינה -נג'דאת,,04-8219031,,,,
2048,9,ביצרון,371,מושב בצרון,,08-8574118,,,,
2049,9,ביר אל-מכסור,807,,,04-9503808,,,,
2050,9,בית אל א',198,דרך בית אל,,02-9973060,,,,
2051,9,בית אריה,374,הזית 1,,08-9297557,,,,
2052,9,בית ג'ן,2777,באלביאדר מרקט,,04-9805601,,,,
2053,9,בית ג'ן,779,בית ג'ן,,04-9802221,,,,
